기준일자,정류소 명,정류소 번호,정류소 ID,권역,행정동 명,X 좌표,위도,Y 좌표,경도
2022-05-16,(구)국제여객터미널,35052,161000052,중구,연안동,164354.2093,126.597932,438993.844,37.45241451
2022-05-16,(구)국제여객터미널,35051,161000051,중구,연안동,164336.1312,126.5977261,439026.3601,37.45270677
2022-05-16,(구)시민회관사거리,37319,163000319,미추홀구,주안4동,171634.3433,126.6801883,439514.779,37.4573604
2022-05-16,(구)시민회관사거리,37326,163000326,미추홀구,주안2동,171611.3811,126.679927,439559.922,37.45776642
2022-05-16,(구)신현주공,42228,168000228,서구,가정1동,171058.195,126.6733945,446673.6356,37.52184278
2022-05-16,(구)현대백화점,40158,166000158,부평구,산곡3동,174395.6197,126.7112675,443233.7065,37.49094833
2022-05-16,(주)경동세라믹스,89146,168001146,서구,오류왕길동,166087.8384,126.6169776,450837.1724,37.55918552
2022-05-16,(주)경인양행앞,42097,168000097,서구,석남2동,170465.3876,126.6667891,444178.4131,37.49934246
2022-05-16,(주)경인양행앞,42096,168000096,서구,가좌1동,170343.637,126.6654136,444145.8737,37.49904538
2022-05-16,(주)다이아트론,39134,165000134,남동구,남촌도림동,174004.1676,126.7071353,434909.4484,37.41593631
2022-05-16,(주)다이아트론,39133,165000133,남동구,남촌도림동,174029.3658,126.7074212,434874.6036,37.41562307
2022-05-16,(주)대한특수금속,39050,165000050,남동구,논현고잔동,172879.0446,126.6944906,433147.5666,37.40002943
2022-05-16,(주)두남,39135,165000135,남동구,남촌도림동,173648.1398,126.7031061,435119.4794,37.41781861
2022-05-16,(주)세모입구(린나이코리아),40893,166000893,부평구,십정1동,172057.7617,126.6849083,441242.8151,37.47294275
2022-05-16,(주)세모입구(린나이코리아),37585,163000585,미추홀구,주안5동,172037.8604,126.6846847,441205.1449,37.47260274
2022-05-16,(주)스킨이데아,89389,168001389,서구,원창동,166107.5171,126.617495,444459.0933,37.50172142
2022-05-16,(주)스킨이데아,89388,168001388,서구,원찬동,166105.6856,126.6174734,444479.2189,37.50190268
2022-05-16,(주)에코마이스터,89147,168001147,서구,오류왕길동,166319.5008,126.6195958,450916.9541,37.55991283
2022-05-16,(주)창원,39029,165000029,남동구,논현고잔동,173299.1435,126.6992605,432446.33,37.3937235
2022-05-16,(주)창원,39030,165000030,남동구,논현고잔동,173277.9157,126.699019,432494.3646,37.39415568
2022-05-16,(주)하나금속,39124,165000124,남동구,남촌도림동,173368.2624,126.6999464,435067.3135,37.41734057
2022-05-16,17사단.다임메가타운,40895,166000895,부평구,일신동,177507.0181,126.7464811,442195.4793,37.48167518
2022-05-16,17사단입구,40832,166000832,부평구,일신동,177516.4992,126.7466032,441707.0289,37.47727451
2022-05-16,1차풍림아이원,42642,168000642,서구,검단1동,169714.5348,126.6577678,457000.7687,37.61484416
2022-05-16,2001아울렛,40154,166000154,부평구,산곡3동,174351.7495,126.7107737,443170.7223,37.49037963
2022-05-16,2001아울렛,40162,166000162,부평구,산곡3동,174496.6231,126.7124092,443245.4605,37.49105704
2022-05-16,2001아울렛,40159,166000159,부평구,부평3동,174465.2197,126.7120553,443211.5236,37.4907504
2022-05-16,2차풍림아이원,42584,168000584,서구,검단1동,169970.2959,126.6606719,456820.837,37.61323144
2022-05-16,3단지,40736,166000736,부평구,산곡3동,173853.6084,126.7051474,442992.3973,37.48875895
2022-05-16,3단지관리사무소,40107,166000107,부평구,산곡3동,173842.5634,126.7050227,442987.6075,37.48871548
2022-05-16,41번구종점,42174,168000174,서구,신현원창동,170506.952,126.6671947,445782.494,37.51379628
2022-05-16,510번차고지,36145,162000145,동구,송현3동,169053.9093,126.6508695,443177.4657,37.49027779
2022-05-16,540번종점,39470,165000470,남동구,만수3동,175794.0056,126.7271759,440310.3917,37.46464729
2022-05-16,6공단사거리,37577,163000577,미추홀구,도화23동,170571.1644,126.6680982,441359.7219,37.47394984
2022-05-16,6공단입구,37442,163000442,미추홀구,주안5동,171620.8586,126.6799835,440873.6733,37.46960348
2022-05-16,6공단입구,37443,163000443,미추홀구,주안5동,171609.1612,126.6798502,440900.5708,37.46984547
2022-05-16,88JC(미정차),25201,99999999,코드정보 없음,방화3동,184072.9004,126.820461,453873.2436,37.58702746
2022-05-16,88JC(미정차),25204,115000204,코드정보 없음,방화3동,184187.9079,126.8217639,453839.6593,37.58672687
2022-05-16,8부두,35181,161000181,중구,북성동,165858.5206,126.6148029,441794.9159,37.47770853
2022-05-16,8부두,35182,161000182,중구,북성동,165818.055,126.6143436,441834.2054,37.47806103
2022-05-16,BMX경기장 앞,90357,169001357,강화군,강화읍,,0,,0
2022-05-16,CJ인천2공장,35592,161000592,중구,신흥동,166941.3444,126.6272414,437412.0473,37.43825893
2022-05-16,CJ인천2공장,35591,161000591,중구,신흥동,166915.1104,126.6269444,437422.8496,37.43835532
2022-05-16,E편한세상,42453,168000453,서구,원당동,173514.6933,126.7008836,454932.202,37.59632451
2022-05-16,E편한세상,42649,168000649,서구,불로대곡동,172873.7715,126.6935344,457405.8327,37.61859245
2022-05-16,E편한세상,42726,168000726,서구,불로대곡동,172877.3508,126.6935762,457374.2708,37.6183082
2022-05-16,GM물류센터,40568,166000568,부평구,청천2동,174314.6817,126.7102485,446200.1413,37.51767326
2022-05-16,GS25편의점,36142,162000142,동구,송현1동2동,167736.0914,126.6360152,442117.2986,37.48068071
2022-05-16,GS내리주유소,44147,170000147,옹진군,영흥면,154257.0879,126.485152,417460.0002,37.25795323
2022-05-16,GS내리주유소,44130,170000130,옹진군,영흥면,154230.6588,126.484853,417477.6805,37.25811123
2022-05-16,GS칼텍스,35557,161000557,중구,북성동,164707.0914,126.6017822,441868.7375,37.47833033
2022-05-16,GS칼텍스,89224,168001224,서구,신현원창동,168147.1129,126.6405359,445027.6613,37.50691683
2022-05-16,GS칼텍스,89220,168001220,서구,신현원창동,168271.806,126.6419451,445053.3916,37.50715296
2022-05-16,GS칼텍스,35168,161000168,중구,북성동,164830.1909,126.6031719,441910.3986,37.47871039
2022-05-16,GS칼텍스주유소,39814,165000814,남동구,만수4동,176630.3909,126.7366717,438993.6039,37.45280466
2022-05-16,JC회관,37383,163000383,미추홀구,주안1동,171169.3773,126.6749035,440270.1874,37.46415215
2022-05-16,KCC아파트,42391,168000391,서구,당하동,171455.6291,126.6776012,454089.4663,37.58867003
2022-05-16,KTX광명역4번출구,58057,213000486,코드정보 없음,소하2동,189613.0953,126.8834573,434845.6335,37.41566887
2022-05-16,KT부천지사사거리,55003,210000003,코드정보 없음,상3동,178101.6506,126.7531809,442968.7917,37.48865699
2022-05-16,KT부평지사,40381,166000381,부평구,부평3동,174419.6215,126.7114895,444653.4019,37.50374028
2022-05-16,KT부평지사,40384,166000384,부평구,산곡4동,174481.1491,126.7121846,444672.392,37.50391309
2022-05-16,KT서인천지사,42933,168000933,서구,연희동,170988.0122,126.6725097,448971.2655,37.54254173
2022-05-16,KT서인천지사,42932,168000932,서구,연희동,170998.7452,126.6726312,448969.5708,37.5425268
2022-05-16,KT송도지점,38568,164000568,연수구,옥련1동,168471.0367,126.6446072,435512.0082,37.4211932
2022-05-16,KT온수분국,43523,169000523,강화군,길상면,154327.5827,126.4833258,459742.2657,37.63890718
2022-05-16,KT인천공항지사,35109,161000109,중구,운서동,154855.7604,126.4903052,443588.4114,37.49339475
2022-05-16,KT인천공항지사,35095,161000095,중구,운서동,154875.6093,126.4905408,443406.849,37.4917599
2022-05-16,KT인천지사,39319,165000319,남동구,만수5동,173125.1987,126.6970238,439914.6918,37.46100819
2022-05-16,KT인천지사,37415,163000415,미추홀구,주안6동,172882.0213,126.6942791,439806.8507,37.46002944
2022-05-16,KT중동지사,55082,210000551,코드정보 없음,중1동,178781.324,126.7608225,444475.2464,37.50224592
2022-05-16,KT중동지사,55081,210000525,코드정보 없음,중1동,178774.5699,126.7607453,444501.7605,37.50248465
2022-05-16,LG물류센터,39043,165000043,남동구,논현고잔동,174515.5143,126.7130021,432286.0786,37.39231393
2022-05-16,LG물류센터,39044,165000044,남동구,논현고잔동,174497.3656,126.7127967,432301.9323,37.39245628
2022-05-16,LG아파트후문,42617,168000617,서구,원당동,173126.127,126.6964896,454775.6173,37.59490244
2022-05-16,LG아파트후문,42616,168000616,서구,원당동,173173.2436,126.6970229,454780.0877,37.59494409
2022-05-16,LG전자(주),42297,168000297,서구,검암경서동,168249.677,126.6414589,450501.008,37.55623392
2022-05-16,LH1단지,35494,161000494,중구,영종동,155682.0866,126.4997147,442495.9784,37.48359236
2022-05-16,LH1단지,35495,161000495,중구,영종동,155691.0105,126.4998167,442478.3429,37.4834339
2022-05-16,LH49단지행복주택아파트,35769,161000769,중구,중산동,161973.9185,126.5707937,443592.9949,37.4937569
2022-05-16,LH49단지행복주택아파트,35768,161000768,중구,중산동,162007.2486,126.5711717,443570.6634,37.49355707
2022-05-16,LH7단지,35452,161000452,중구,영종동,160135.6887,126.5500592,442644.6582,37.48513504
2022-05-16,LH7단지,35451,161000451,중구,영종동,160116.7985,126.5498469,442619.6288,37.48490871
2022-05-16,LH미추홀3단지,37635,163000635,미추홀구,용현2동,168297.5948,126.6424656,439745.7712,37.45933305
2022-05-16,LH미추홀3단지,37222,163000222,미추홀구,용현2동,168563.7948,126.6454791,439635.0239,37.45834434
2022-05-16,LH웨스턴블루힐정문,89185,168001185,서구,가정1동,170562.5634,126.6677378,447923.3656,37.53308688
2022-05-16,LH웨스턴블루힐정문,89184,168001184,서구,가정1동,170500.4146,126.6670337,447946.9822,37.53329767
2022-05-16,NKG물류센터,89212,168001212,서구,신현원창동,165502.5534,126.610637,444812.0062,37.50487865
2022-05-16,SK.GS주유소,89231,168001231,서구,가좌1동,169983.9165,126.6613715,443513.5465,37.49333657
2022-05-16,SK.GS주유소,89230,168001230,서구,가좌1동,169939.6524,126.660869,443563.1223,37.4937818
2022-05-16,SKLPG충전사업소,35638,161000638,중구,연안동,164705.9621,126.6019261,438600.711,37.44888595
2022-05-16,SKLPG충전사업소,35636,161000636,중구,연안동,164736.4928,126.6022718,438587.2774,37.44876608
2022-05-16,SK뷰아파트,42889,168000889,서구,청라3동,167300.1891,126.6308638,447130.6139,37.5258343
2022-05-16,SK뷰아파트,42888,168000888,서구,청라3동,167276.6524,126.6305969,447145.1365,37.52596431
2022-05-16,SK스카이뷰,37601,163000601,미추홀구,용현5동,168699.3902,126.6470594,438512.533,37.44823543
2022-05-16,SK스카이뷰104동,37587,163000587,미추홀구,용현5동,168308.9305,126.6426474,438499.4061,37.44810384
2022-05-16,SK스카이뷰109동,37607,163000607,미추홀구,용현5동,168424.9178,126.6439429,438854.6492,37.45130851
2022-05-16,SK인천석유화학,42767,168000767,서구,석남1동,170035.9654,126.6618762,445569.8655,37.51186534
2022-05-16,SK인천석유화학,42768,168000768,서구,석남1동,170074.2483,126.6623086,445583.8417,37.5119925
2022-05-16,SK주유소,42956,168000956,서구,신현원창동,168912.0637,126.6491631,445599.272,37.51209305
2022-05-16,SK주유소앞,35539,161000539,중구,신흥동,166585.517,126.6232483,436803.6346,37.4327644
2022-05-16,SK주유소앞,35287,161000287,중구,신흥동,166616.9764,126.6236046,436784.855,37.43259634
2022-05-16,SK충전소,35085,161000085,중구,연안동,165275.6422,126.6083254,439420.1104,37.4562902
2022-05-16,e편한세상 정문,38624,164000626,연수구,송도4동,166012.3213,126.6168708,434661.9468,37.4134471
2022-05-16,e편한세상(109동 앞),32062,164000622,연수구,송도4동,166001.5753,126.6167681,434256.5065,37.40979372
2022-05-16,e편한세상(109동앞),38643,164000645,연수구,송도4동,165997.3858,126.6167229,434211.4084,37.40938724
2022-05-16,e편한세상1차(정문),35662,161000662,중구,영종동,156827.2761,126.5127003,441845.8464,37.47778915
2022-05-16,e편한세상1차(정문),35663,161000663,중구,영종동,156802.1938,126.5124153,441870.9287,37.47801396
2022-05-16,e편한세상계양,41038,167000038,계양구,효성1동,174631.4445,126.7137921,447341.042,37.52796137
2022-05-16,e편한세상계양,41037,167000037,계양구,효성2동,174618.9282,126.7136509,447328.6698,37.52784955
2022-05-16,e편한세상영종오션하임,35761,161000761,중구,영종1동,161732.0377,126.5680769,443240.9915,37.49057544
2022-05-16,e편한세상영종오션하임,35674,161000674,중구,영종1동,161781.9647,126.5686348,443368.2097,37.49172371
2022-05-16,e편한세상영종오션하임정문,35832,161000832,중구,영종1동,161756.7162,126.5683361,443622.5135,37.49401387
2022-05-16,e편한세상영종하늘도시,35646,161000646,중구,영종동,156856.996,126.5130421,441747.8288,37.47690743
2022-05-16,e편한세상영종하늘도시,35647,161000647,중구,영종동,156941.16,126.5140008,441624.172,37.47579725
2022-05-16,e편한세상후문,32063,164000623,연수구,송도5동,166194.671,126.618942,434412.0395,37.41120214
2022-05-16,gym80fitness,37081,163000081,미추홀구,용현5동,167618.0247,126.6348216,438907.6999,37.45175856
2022-05-16,가경공원,89365,168001365,서구,가정동,170721.5429,126.6695561,447432.067,37.52866545
2022-05-16,가구전시장,42072,168000072,서구,가좌1동,170500.2784,126.667199,443797.2203,37.49590909
2022-05-16,가구전시장,42074,168000074,서구,가좌1동,170491.5498,126.6670993,443820.5204,37.49611874
2022-05-16,가나안마을앞,43905,169000905,강화군,불은면,155956.3826,126.5015048,464284.8495,37.67991273
2022-05-16,가나안마을앞,43904,169000904,강화군,불은면,155942.1806,126.5013446,464272.1372,37.67979752
2022-05-16,가능포,43969,169000969,강화군,양도면,149348.61,126.4267918,461549.075,37.65492405
2022-05-16,가능포,43970,169000970,강화군,양도면,149338.78,126.4266811,461539.833,37.65484024
2022-05-16,가락시장역,33038,123000038,코드정보 없음,가락1동,210270.7086,127.1169304,443591.7293,37.49447426
2022-05-16,가락시장역,33035,123000035,코드정보 없음,가락1동,210302.7201,127.1172922,443578.672,37.49435626
2022-05-16,가림고등학교,42078,168000078,서구,가좌2동,171677.3875,126.6805247,443410.5204,37.4924619
2022-05-16,가야,42808,168000808,서구,오류왕길동,164601.0292,126.6000001,453948.5234,37.58716171
2022-05-16,가야,42807,168000807,서구,오류왕길동,164611.3705,126.6001163,453966.5626,37.58732463
2022-05-16,가양대교남단(미정차),25203,115000626,코드정보 없음,가양3동,187562.9784,126.8600113,451784.0325,37.568258
2022-05-16,가양대교남단(미정차),25202,115000627,코드정보 없음,가양2동,187458.3754,126.8588266,451822.9832,37.56860751
2022-05-16,가양역.우성아파트,25107,115000163,코드정보 없음,가양2동,186979.6498,126.8534205,451107.2311,37.56215201
2022-05-16,가오대입구,80034,232000660,코드정보 없음,양촌면,166218.583,126.617963,461529.3737,37.655523
2022-05-16,가오대입구,80033,232000661,코드정보 없음,양촌면,166211.8697,126.6178885,461494.4643,37.65520824
2022-05-16,가원초등학교,42952,168000952,서구,가정1동,170097.9377,126.6625026,447398.5843,37.52834374
2022-05-16,가원초등학교,89118,168001118,서구,가정1동,170138.049,126.6629606,447294.5287,37.52740752
2022-05-16,가을1리,44048,170000048,옹진군,백령면,,0,,0
2022-05-16,가을2리,44050,170000050,옹진군,백령면,,0,,0
2022-05-16,가재우물터,35678,161000678,중구,영종동,160485.8941,126.5538839,445151.5163,37.50773618
2022-05-16,가재우물터,35700,161000700,중구,영종동,160477.5036,126.5537899,445135.6014,37.50759244
2022-05-16,가재울사거리,42039,168000039,서구,가좌4동,171563.5775,126.6792645,442719.9514,37.48623646
2022-05-16,가재울사거리,42042,168000042,서구,가좌3동,171573.0114,126.6793694,442765.8607,37.48665039
2022-05-16,가재울역,42035,168000035,서구,가좌4동,171919.6448,126.683297,442548.2422,37.4847003
2022-05-16,가재울역,42034,168000034,서구,가좌4동,171886.3335,126.6829207,442540.3717,37.48462837
2022-05-16,가정(루원시티)역,89051,168001051,서구,가정1동,171213.6747,126.6751397,447021.2573,37.52497965
2022-05-16,가정(루원시티)역,89078,168001078,서구,가정1동,171081.9474,126.6736494,447023.9794,37.52500005
2022-05-16,가정(루원시티)역,89050,168001050,서구,가정1동,171156.938,126.6744998,446972.2845,37.52453664
2022-05-16,가정(루원시티)역,89075,168001075,서구,가정1동,171131.83,126.6742154,446980.0514,37.52460583
2022-05-16,가정1동행정복지센터,89309,168001309,서구,가정1동,170711.1468,126.6694512,447113.4967,37.52579487
2022-05-16,가정1동행정복지센터,42232,168000232,서구,가정3동,171122.9989,126.6741239,446767.0549,37.5226865
2022-05-16,가정3동성당,42226,168000226,서구,가정3동,171839.3013,126.6822431,446341.3862,37.51887349
2022-05-16,가정LH3단지정문앞,89041,168001041,서구,가정1동,170397.8644,126.6658834,447702.4851,37.53109151
2022-05-16,가정고등학교,42200,168000200,서구,석남3동,171532.934,126.6788034,445676.8314,37.51287655
2022-05-16,가정고등학교,42203,168000203,서구,가정3동,171550.0303,126.6789964,445688.1365,37.51297893
2022-05-16,가정교차로,89390,168001390,서구,가정1동,170765.4172,126.6700681,447038.1861,37.52511806
2022-05-16,가정교차로,89391,168001391,서구,가정1동,170757.0692,126.669976,446980.3392,37.5245966
2022-05-16,가정동성당,89102,168001102,서구,신현원창동,170122.7971,126.6628067,446837.3017,37.52328751
2022-05-16,가정동성당,89105,168001105,서구,신현원창동,170086.5559,126.6623954,446870.218,37.5235829
2022-05-16,가정동주유소,42234,168000234,서구,가정1동,171379.1478,126.6770249,446679.143,37.52190243
2022-05-16,가정동주유소,42233,168000233,서구,가정1동,171366.3475,126.6768801,446681.1228,37.52191987
2022-05-16,가정보금자리,89120,168001120,서구,가정1동,170117.5979,126.6627243,447415.1402,37.52849354
2022-05-16,가정보금자리,89119,168001119,서구,가정1동,170110.9531,126.6626533,447313.2236,37.52757508
2022-05-16,가정여자중학교,42041,168000041,서구,가좌4동,172125.9808,126.6856304,442537.3999,37.48460887
2022-05-16,가정여중입구,89303,168001303,서구,가좌4동,172113.7368,126.6854823,442791.9112,37.48690161
2022-05-16,가정중앙시장역,42215,168000215,서구,가정1동,171363.7572,126.6768682,446233.8284,37.51788975
2022-05-16,가정중앙시장역,42219,168000219,서구,가정1동,171345.6111,126.676663,446231.9575,37.51787233
2022-05-16,가정택지삼거리,89386,168001386,서구,가정1동,170146.2143,126.6630306,447843.7156,37.53235584
2022-05-16,가정택지삼거리,89385,168001385,서구,가정1동,170105.5946,126.6625711,447843.5965,37.53235345
2022-05-16,가정휴먼시아3단지,89187,168001187,서구,가정1동,170360.0005,126.6654592,447599.052,37.53015838
2022-05-16,가정휴먼시아3단지,89186,168001186,서구,가정1동,170323.5219,126.6650475,447575.0407,37.52994087
2022-05-16,가좌2동행정복지센터,42076,168000076,서구,가좌2동,172023.5561,126.6844456,443238.6178,37.49092365
2022-05-16,가좌2동행정복지센터,42073,168000073,서구,가좌2동,172034.4173,126.6845693,443214.4423,37.49070616
2022-05-16,가좌3동행정복지센터,42075,168000075,서구,가좌3동,171647.7673,126.6801911,443377.766,37.49216587
2022-05-16,가좌4동행정복지센터,42062,168000062,서구,가좌4동,171982.4944,126.6839893,443027.5994,37.48902115
2022-05-16,가좌고등학교,42061,168000061,서구,가좌3동,171637.3052,126.680081,443163.529,37.49023531
2022-05-16,가좌고등학교,42060,168000060,서구,가좌2동,171664.3228,126.6803868,443155.5463,37.49016422
2022-05-16,가좌공단,42526,168000526,서구,가좌1동,168843.791,126.6484738,443644.8149,37.49448145
2022-05-16,가좌공단,42945,168000945,서구,가좌1동,169016.2553,126.6504233,443661.2043,37.49463493
2022-05-16,가좌교회,42055,168000055,서구,가좌4동,171820.0548,126.6821557,442948.7408,37.4883057
2022-05-16,가좌교회,42057,168000057,서구,가좌2동,171863.8283,126.6826488,442995.5379,37.48872867
2022-05-16,가좌녹지공원,42029,168000029,서구,가좌4동,172208.363,126.6865716,442277.5373,37.48227003
2022-05-16,가좌녹지공원,42030,168000030,서구,가좌4동,172171.5692,126.6861559,442271.4149,37.48221375
2022-05-16,가좌농협,42066,168000066,서구,가좌1동,170891.2017,126.6716291,443556.3288,37.49375112
2022-05-16,가좌농협,42067,168000067,서구,가좌1동,170874.8524,126.6714437,443569.4934,37.49386922
2022-05-16,가좌동차고,42939,168000939,서구,가좌1동,169094.4471,126.6513197,443370.6581,37.49201978
2022-05-16,가좌동차고지,42522,168000522,서구,가좌1동,168973.9698,126.6499569,443383.4427,37.49213093
2022-05-16,가좌두산위브104동앞,42090,168000090,서구,가좌4동,172251.4732,126.6870173,443381.5789,37.4922186
2022-05-16,가좌사거리,42044,168000044,서구,가좌4동,171676.2969,126.680537,442773.5438,37.48672279
2022-05-16,가좌사거리,42043,168000043,서구,가좌4동,171654.5113,126.6802913,442755.8876,37.48656304
2022-05-16,가좌진주아파트,42100,168000100,서구,가좌3동,171852.3369,126.6824909,443726.78,37.49531671
2022-05-16,가좌체육공원,42058,168000058,서구,가좌2동,171986.7454,126.6840402,442953.6753,37.48835524
2022-05-16,가좌초등학교,42069,168000069,서구,가좌2동,172059.471,126.6848551,443148.0449,37.49010869
2022-05-16,가좌초등학교,42070,168000070,서구,가좌4동,172083.2113,126.6851241,443135.464,37.48999606
2022-05-16,가좌테니스장,37454,163000454,미추홀구,주안5동,171461.597,126.6781629,441396.3446,37.47430778
2022-05-16,가좌테니스장,37457,163000457,미추홀구,주안5동,171480.9518,126.6783812,441408.7217,37.4744199
2022-05-16,가좌현대아파트,42130,168000130,서구,가좌2동,172113.6664,126.6854378,443942.0455,37.49726416
2022-05-16,가좌현대아파트,42133,168000133,서구,가좌3동,172123.3661,126.6855457,443988.86,37.49768625
2022-05-16,가좌홈플러스(쌍마아파트),42101,168000101,서구,가좌1동,170921.7104,126.6719514,444129.299,37.49891446
2022-05-16,가좌홈플러스(쌍마아파트),42103,168000103,서구,가좌1동,170902.0694,126.6717305,444098.0771,37.49863253
2022-05-16,가좌환경사업소,42631,168000631,서구,가좌1동,168786.2545,126.647807,444027.0753,37.49792361
2022-05-16,가좌환경사업소 북측,89341,168001341,서구,가좌1동,168501.3021,126.6445794,444147.9258,37.49900276
2022-05-16,가좌환경사업소북측,89342,168001342,서구,석남2동,168498.5547,126.6445472,444174.1093,37.49923857
2022-05-16,가천대학교,38284,164000284,연수구,연수3동,172191.6822,126.6866286,435778.6742,37.42371526
2022-05-16,가천대학교,38270,164000270,연수구,연수3동,172329.129,126.6881914,435511.6005,37.42131306
2022-05-16,가천대학교(노인복지회관),38269,164000269,연수구,연수3동,172348.1955,126.6884082,435474.5149,37.42097949
2022-05-16,가천의대,43897,169000897,강화군,길상면,155283.2181,126.4943908,455850.7259,37.60389361
2022-05-16,가천의대,43237,169000237,강화군,길상면,155229.4087,126.4938005,455539.6188,37.60108808
2022-05-16,가천인력개발원,38673,164000675,연수구,옥련동,,0,,0
2022-05-16,가천인력개발원,38674,164000676,연수구,옥련동,,0,,0
2022-05-16,가톨릭대,43156,169000156,강화군,양도면,151821.8098,126.4548044,461748.0891,37.65685024
2022-05-16,가톨릭대,43325,169000325,강화군,양도면,151811.4263,126.4546864,461754.3291,37.65690591
2022-05-16,가현오일뱅크,42734,168000734,서구,검단1동,168037.2234,126.6387675,457070.0605,37.61541159
2022-05-16,가현중학교,42722,168000722,서구,신현원창동,170670.4253,126.6690089,446653.9194,37.52165287
2022-05-16,가현초교앞(루에블리아파트),89242,168001242,서구,신현원창동,170544.6648,126.6675811,446782.5032,37.52280737
2022-05-16,가현초교앞(센트럴타운아파트),89243,168001243,서구,신현원창동,170564.0805,126.6678022,446745.6134,37.52247562
2022-05-16,각곡,43602,169000602,강화군,하점면,148617.5146,126.4175612,474939.3428,37.77551883
2022-05-16,각곡,43772,169000772,강화군,하점면,148617.1343,126.4175578,474927.2944,37.77541027
2022-05-16,간석2지구대,39536,165000536,남동구,간석2동,174472.9971,126.7122594,439867.3234,37.46061967
2022-05-16,간석2지구대,39535,165000535,남동구,간석2동,174472.5718,126.7122542,439877.8187,37.46071422
2022-05-16,간석3동경로당,39394,165000394,남동구,간석2동,174724.0374,126.7150963,439883.8804,37.46077576
2022-05-16,간석4거리,39538,165000538,남동구,간석2동,175071.0717,126.7190187,439883.1237,37.46077838
2022-05-16,간석4동새마을금고,39346,165000346,남동구,간석1동,173383.5354,126.699938,440072.5623,37.46243808
2022-05-16,간석4동새마을금고,39343,165000343,남동구,간석4동,173224.6591,126.6981442,440018.3998,37.46194548
2022-05-16,간석4동행정복지센터,39412,165000412,남동구,간석2동,173308.4315,126.6990712,440566.7474,37.46688847
2022-05-16,간석4동행정복지센터,39403,165000403,남동구,간석2동,173255.2918,126.6984707,440560.8582,37.46683387
2022-05-16,간석금호어울림아파트,39334,165000334,남동구,간석2동,174123.1332,126.7083097,439732.9582,37.45939931
2022-05-16,간석남부역,37435,163000435,미추홀구,주안6동,172878.2903,126.6942195,440279.4789,37.46428767
2022-05-16,간석남부역,37429,163000429,미추홀구,주안6동,172918.7788,126.6946814,440165.4727,37.46326167
2022-05-16,간석남부역,37529,163000529,미추홀구,주안6동,172887.8714,126.6943313,440185.3532,37.46343988
2022-05-16,간석래미안.자이,39333,165000333,남동구,간석2동,174163.87,126.7087729,439652.3874,37.45867451
2022-05-16,간석사거리,39430,165000430,남동구,간석2동,175197.9341,126.7204498,439968.302,37.46154925
2022-05-16,간석사거리,39414,165000414,남동구,구월2동,175180.1194,126.7202526,439843.6853,37.46042599
2022-05-16,간석사거리,39413,165000413,남동구,구월2동,175150.0923,126.7199131,439848.5727,37.46046921
2022-05-16,간석사거리(상인천중학교),39426,165000426,남동구,간석2동,175044.2861,126.7187115,440014.8254,37.46196428
2022-05-16,간석사거리(상인천중학교),39422,165000422,남동구,간석3동,175067.3879,126.7189744,439962.2612,37.46149131
2022-05-16,간석시장,39436,165000436,남동구,간석3동,174743.0837,126.7153005,440205.5413,37.46367442
2022-05-16,간석시장,39434,165000434,남동구,간석2동,174711.2705,126.7149416,440185.8741,37.46349635
2022-05-16,간석시장,39437,165000437,남동구,간석2동,174617.9485,126.7138847,440244.8519,37.46402518
2022-05-16,간석역,39806,165000806,남동구,간석4동,172847.6646,126.6938691,440396.5727,37.46534177
2022-05-16,간석역,39370,165000370,남동구,간석2동,172879.2876,126.6942247,440444.5424,37.4657749
2022-05-16,간석역,39368,165000368,남동구,간석4동,172890.3387,126.6943504,440424.5921,37.46559548
2022-05-16,간석역,39807,165000807,남동구,간석4동,172828.3082,126.6936505,440390.7782,37.46528899
2022-05-16,간석오거리,39460,165000460,남동구,간석2동,174117.5462,126.7082067,440865.4633,37.46960293
2022-05-16,간석오거리,39597,165000597,남동구,간석2동,174115.5199,126.7081975,440474.3881,37.46607932
2022-05-16,간석오거리(교원공제조합),39444,165000444,남동구,간석3동,174374.4546,126.711127,440399.5628,37.46541238
2022-05-16,간석오거리(인천웨딩홀),39423,165000423,남동구,간석1동,174092.3397,126.7079396,440356.3344,37.46501502
2022-05-16,간석오거리(인천웨딩홀),39406,165000406,남동구,간석2동,174130.8244,126.7083794,440222.3952,37.46380931
2022-05-16,간석오거리역(7번출구),39447,165000447,남동구,간석4동,173964.1479,126.7064819,440602.5239,37.46722955
2022-05-16,간석오거리역(8번출구),39449,165000449,남동구,간석4동,173970.8276,126.7065563,440635.3514,37.46752552
2022-05-16,간석풍림아파트,92053,165001053,남동구,간석동,173071.7633,126.6964144,440062.7884,37.46234097
2022-05-16,간석한신더휴아파트맞은편,37447,163000447,미추홀구,주안5동,172249.7127,126.6870971,440741.5869,37.46843253
2022-05-16,간재울초등학교,42347,168000347,서구,검암경서동,171045.1132,126.6730763,450983.5809,37.56067401
2022-05-16,간촌,43518,169000518,강화군,화도면,148910.8005,126.422183,456512.3381,37.60952219
2022-05-16,간촌,43504,169000504,강화군,화도면,148935.8984,126.4224677,456506.5887,37.60947179
2022-05-16,갈산대동아파트,40550,166000550,부평구,갈산2동,175536.9455,126.7240952,445566.5487,37.51199796
2022-05-16,갈산동아아파트,40567,166000567,부평구,갈산2동,176023.9795,126.7296055,445515.3836,37.51154978
